Date,Hour,Temp_C_,Rel_Umidity___,pressure_mbar_,GlobalRadiation_w_m_2_,Rainfall_mm_,DateTime
25/10/2018,04:00,14,78.8,1015.578361,0,0.15,25-Oct-2018 04:00:00
25/10/2018,04:30,13.7,79.5,1015.578361,0,0.02,25-Oct-2018 04:30:00
25/10/2018,05:00,13.5,80.1,1015.578361,0,0.03,25-Oct-2018 05:00:00
25/10/2018,05:30,13.2,80.6,1015.578361,0,0.09,25-Oct-2018 05:30:00
25/10/2018,06:00,13,81,1015.917,0,0.02,25-Oct-2018 06:00:00
25/10/2018,06:30,12.8,81.3,1016.255639,0,0,25-Oct-2018 06:30:00
25/10/2018,07:00,12.7,81.5,1016.594278,11.4,0.03,25-Oct-2018 07:00:00
25/10/2018,07:30,13.2,79.3,1016.594278,61.9,0,25-Oct-2018 07:30:00
25/10/2018,08:00,14.1,75.1,1016.932917,120.9,0,25-Oct-2018 08:00:00
25/10/2018,08:30,15.4,69.9,1016.932917,179.6,0,25-Oct-2018 08:30:00
25/10/2018,09:00,16.9,64.1,1016.932917,232.5,0,25-Oct-2018 09:00:00
25/10/2018,09:30,18.4,58.9,1016.932917,276.7,0,25-Oct-2018 09:30:00
25/10/2018,10:00,19.6,55.2,1016.932917,312.2,0,25-Oct-2018 10:00:00
25/10/2018,10:30,20.5,52.5,1016.932917,344.4,0.14,25-Oct-2018 10:30:00
25/10/2018,11:00,21.3,50,1016.932917,367,3.65,25-Oct-2018 11:00:00
25/10/2018,11:30,22.1,47.6,1016.932917,379.8,0.39,25-Oct-2018 11:30:00
25/10/2018,12:00,22.8,45.9,1016.594278,382.1,0,25-Oct-2018 12:00:00
25/10/2018,12:30,23.3,44.5,1016.255639,374.1,0,25-Oct-2018 12:30:00
25/10/2018,13:00,23.6,43.7,1015.917,359.8,0,25-Oct-2018 13:00:00
25/10/2018,13:30,23.8,43.3,1015.578361,341.6,0,25-Oct-2018 13:30:00
25/10/2018,14:00,23.8,43.1,1015.239722,307.1,0,25-Oct-2018 14:00:00
25/10/2018,14:30,23.8,43.2,1014.901083,258.9,0.14,25-Oct-2018 14:30:00
25/10/2018,15:00,23.6,43.8,1014.901083,201.9,10.83,25-Oct-2018 15:00:00
25/10/2018,15:30,23.2,44.9,1014.901083,141.6,8.6,25-Oct-2018 15:30:00
25/10/2018,16:00,22.6,46.5,1014.901083,87.9,7.91,25-Oct-2018 16:00:00
25/10/2018,16:30,22,48.7,1014.901083,47.3,13.38,25-Oct-2018 16:30:00
25/10/2018,17:00,21.1,51.5,1014.901083,11.4,12.49,25-Oct-2018 17:00:00
25/10/2018,17:30,20.2,54.9,1014.901083,0,4.54,25-Oct-2018 17:30:00
25/10/2018,18:00,19.5,58.1,1015.239722,0,2.2,25-Oct-2018 18:00:00
25/10/2018,18:30,18.7,61.5,1015.239722,0,5.54,25-Oct-2018 18:30:00
25/10/2018,19:00,18,64.6,1015.239722,0,6.09,25-Oct-2018 19:00:00
25/10/2018,19:30,17.5,67.3,1015.239722,0,1.64,25-Oct-2018 19:30:00
25/10/2018,20:00,17.1,69.6,1015.239722,0,3.25,25-Oct-2018 20:00:00
25/10/2018,20:30,17,71.2,1015.239722,0,2.21,25-Oct-2018 20:30:00
25/10/2018,21:00,16.7,73.4,1015.239722,0,0,25-Oct-2018 21:00:00
25/10/2018,21:30,16.5,75.1,1015.239722,0,0.02,25-Oct-2018 21:30:00
25/10/2018,22:00,16.4,75.7,1015.239722,0,0.09,25-Oct-2018 22:00:00
25/10/2018,22:30,16.3,76.3,1015.239722,0,0,25-Oct-2018 22:30:00
25/10/2018,23:00,16.3,76.8,1014.901083,0,0,25-Oct-2018 23:00:00
25/10/2018,23:30,16.3,77.4,1014.901083,0,7.92,25-Oct-2018 23:30:00
26/10/2018,00:00,16.9,91,1014.901083,0,0.39,26-Oct-2018 00:00:00
26/10/2018,00:30,16.8,91.3,1014.901083,0,0.21,26-Oct-2018 00:30:00
26/10/2018,01:00,16.9,90.2,1014.901083,0,0.09,26-Oct-2018 01:00:00
26/10/2018,01:30,16.9,89.4,1014.901083,0,0.05,26-Oct-2018 01:30:00
26/10/2018,02:00,17,88.6,1014.901083,0,0.05,26-Oct-2018 02:00:00
26/10/2018,02:30,17,88.8,1014.562444,0,0.09,26-Oct-2018 02:30:00
26/10/2018,03:00,16.8,89.5,1014.562444,0,0.09,26-Oct-2018 03:00:00
26/10/2018,03:30,16.8,89.6,1014.223805,0,0,26-Oct-2018 03:30:00
26/10/2018,04:00,16.8,88.9,1014.223805,0,0,26-Oct-2018 04:00:00
26/10/2018,04:30,16.9,88.4,1013.885166,0,0,26-Oct-2018 04:30:00
26/10/2018,05:00,16.9,87.9,1013.546527,0,0.29,26-Oct-2018 05:00:00
26/10/2018,05:30,16.9,87.9,1013.546527,0,0.03,26-Oct-2018 05:30:00
26/10/2018,06:00,16.8,88.4,1013.546527,0,0,26-Oct-2018 06:00:00
26/10/2018,06:30,16.7,88.7,1013.546527,0,1.4,26-Oct-2018 06:30:00
26/10/2018,07:00,16.7,88.2,1013.546527,4.4,5.02,26-Oct-2018 07:00:00
26/10/2018,07:30,16.8,87.2,1013.546527,29.3,7.92,26-Oct-2018 07:30:00
26/10/2018,08:00,17.2,85.5,1013.546527,63.7,0.5,26-Oct-2018 08:00:00
26/10/2018,08:30,17.5,84.1,1013.546527,99.1,0.09,26-Oct-2018 08:30:00
26/10/2018,09:00,18,82.3,1013.546527,138.5,0,26-Oct-2018 09:00:00
26/10/2018,09:30,18.5,80.1,1013.546527,189.8,0.09,26-Oct-2018 09:30:00
26/10/2018,10:00,19,77.9,1013.546527,229.2,0.09,26-Oct-2018 10:00:00
26/10/2018,10:30,19.5,75.6,1013.546527,257.2,2.21,26-Oct-2018 10:30:00
26/10/2018,11:00,20,73.4,1013.207888,279.1,4.54,26-Oct-2018 11:00:00
26/10/2018,11:30,20.5,71.3,1013.207888,280.4,0.64,26-Oct-2018 11:30:00
26/10/2018,12:00,20.9,69.7,1012.869249,286.3,0.21,26-Oct-2018 12:00:00
26/10/2018,12:30,21.2,68.1,1012.53061,298.1,6.66,26-Oct-2018 12:30:00
26/10/2018,13:00,21.5,66.7,1012.191971,288.4,23.06,26-Oct-2018 13:00:00
26/10/2018,13:30,21.7,65.6,1011.853332,269.2,37.7,26-Oct-2018 13:30:00
26/10/2018,14:00,21.8,64.7,1011.514693,242.7,13.37,26-Oct-2018 14:00:00
26/10/2018,14:30,21.8,64.7,1011.176054,200.3,5.02,26-Oct-2018 14:30:00
26/10/2018,15:00,21.8,64.8,1011.176054,163.9,1.65,26-Oct-2018 15:00:00
26/10/2018,15:30,21.7,64.9,1011.176054,129.5,3.25,26-Oct-2018 15:30:00
26/10/2018,16:00,21.5,65.6,1011.176054,85.4,0.29,26-Oct-2018 16:00:00
26/10/2018,16:30,21.1,67,1011.176054,42.9,0.14,26-Oct-2018 16:30:00
26/10/2018,17:00,20.6,69,1011.176054,8.8,0.05,26-Oct-2018 17:00:00
26/10/2018,17:30,20,71.8,1010.837415,0,0.14,26-Oct-2018 17:30:00
26/10/2018,18:00,19.5,74.3,1010.837415,0,0,26-Oct-2018 18:00:00
26/10/2018,18:30,19.1,75.9,1010.837415,0,0,26-Oct-2018 18:30:00
26/10/2018,19:00,18.8,77.1,1010.837415,0,0,26-Oct-2018 19:00:00
26/10/2018,19:30,18.6,78.1,1010.837415,0,0,26-Oct-2018 19:30:00
26/10/2018,20:00,18.4,79,1010.837415,0,0,26-Oct-2018 20:00:00
26/10/2018,20:30,18.2,80.2,1010.498776,0,0,26-Oct-2018 20:30:00
26/10/2018,21:00,18,81.1,1010.498776,0,0.39,26-Oct-2018 21:00:00
26/10/2018,21:30,17.9,81.7,1010.498776,0,4.08,26-Oct-2018 21:30:00
26/10/2018,22:00,17.8,82.1,1010.160137,0,4.53,26-Oct-2018 22:00:00
26/10/2018,22:30,17.7,82.5,1009.821498,0,2.53,26-Oct-2018 22:30:00
26/10/2018,23:00,17.6,82.8,1009.482859,0,2.53,26-Oct-2018 23:00:00
26/10/2018,23:30,17.5,83,1009.14422,0,2.87,26-Oct-2018 23:30:00
27/10/2018,00:00,17,85.3,1008.466942,0,0.44,27-Oct-2018 00:00:00
27/10/2018,00:30,17,85.2,1007.789664,0,0,27-Oct-2018 00:30:00
27/10/2018,01:00,16.9,84.9,1007.451025,0,0,27-Oct-2018 01:00:00
27/10/2018,01:30,16.9,84.6,1007.112386,0,0,27-Oct-2018 01:30:00
27/10/2018,02:00,16.9,84.1,1006.773747,0,0,27-Oct-2018 02:00:00
27/10/2018,02:30,17,83.7,1006.435108,0,2.32,27-Oct-2018 02:30:00
27/10/2018,03:00,17,83.2,1006.096469,0,1.5,27-Oct-2018 03:00:00
27/10/2018,03:30,17.1,82.6,1005.75783,0,2.14,27-Oct-2018 03:30:00
27/10/2018,04:00,17.1,82,1005.080552,0,4.34,27-Oct-2018 04:00:00
27/10/2018,04:30,17.2,81.4,1004.741913,0,9.59,27-Oct-2018 04:30:00
27/10/2018,05:00,17.3,80.9,1004.403274,0,18.69,27-Oct-2018 05:00:00
27/10/2018,05:30,17.3,80.3,1004.064635,0,17.47,27-Oct-2018 05:30:00
27/10/2018,06:00,17.4,79.7,1003.725996,0,9.97,27-Oct-2018 06:00:00
27/10/2018,06:30,17.5,79.1,1003.725996,0,5.85,27-Oct-2018 06:30:00
27/10/2018,07:00,17.6,78.4,1003.387357,2.5,1.36,27-Oct-2018 07:00:00
27/10/2018,07:30,17.8,77.5,1003.387357,18.2,0.55,27-Oct-2018 07:30:00
27/10/2018,08:00,18,76.3,1003.387357,37.5,2.68,27-Oct-2018 08:00:00
27/10/2018,08:30,18.2,75.9,1003.048718,52.9,0.5,27-Oct-2018 08:30:00
27/10/2018,09:00,18.4,75.5,1003.048718,69.4,0.05,27-Oct-2018 09:00:00
27/10/2018,09:30,18.8,73.9,1002.710079,90.6,0,27-Oct-2018 09:30:00
27/10/2018,10:00,19.1,72.5,1002.37144,105.7,0,27-Oct-2018 10:00:00
27/10/2018,10:30,19.5,70.9,1002.37144,130.4,0,27-Oct-2018 10:30:00
27/10/2018,11:00,19.9,69.3,1002.032801,152.9,0.47,27-Oct-2018 11:00:00
27/10/2018,11:30,20.4,67.6,1001.694162,171.3,8.57,27-Oct-2018 11:30:00
27/10/2018,12:00,20.8,65.9,1001.355523,184.4,21.91,27-Oct-2018 12:00:00
27/10/2018,12:30,21.2,64.4,1001.016884,191.3,14.18,27-Oct-2018 12:30:00
27/10/2018,13:00,21.5,63.2,1000.678245,185.8,3.75,27-Oct-2018 13:00:00
27/10/2018,13:30,21.7,62.3,1000.339606,158.7,1.14,27-Oct-2018 13:30:00
27/10/2018,14:00,21.8,61.6,999.662328,129.6,2.4,27-Oct-2018 14:00:00
27/10/2018,14:30,21.9,61.3,999.323689,100.3,6.32,27-Oct-2018 14:30:00
27/10/2018,15:00,21.9,61.3,999.323689,72.4,2.58,27-Oct-2018 15:00:00
27/10/2018,15:30,21.8,61.6,998.98505,47.5,2.2,27-Oct-2018 15:30:00
27/10/2018,16:00,21.7,62.1,998.98505,27.4,1.27,27-Oct-2018 16:00:00
27/10/2018,16:30,21.5,62.7,998.646411,12.8,0.99,27-Oct-2018 16:30:00
27/10/2018,17:00,21.4,63.4,998.646411,2.2,1.37,27-Oct-2018 17:00:00
27/10/2018,17:30,19.9,72.5,998.646411,0,0.58,27-Oct-2018 17:30:00
27/10/2018,18:00,18.8,80.4,998.646411,0,0.05,27-Oct-2018 18:00:00
27/10/2018,18:30,18.9,80.4,998.307772,0,0,27-Oct-2018 18:30:00
27/10/2018,19:00,19.2,79.3,998.307772,0,0,27-Oct-2018 19:00:00
27/10/2018,19:30,19.5,78.1,997.969133,0,0,27-Oct-2018 19:30:00
27/10/2018,20:00,19.7,77.1,997.969133,0,0,27-Oct-2018 20:00:00
27/10/2018,20:30,17.6,92.2,997.630494,0,0,27-Oct-2018 20:30:00
27/10/2018,21:00,16.5,99.1,997.630494,0,0,27-Oct-2018 21:00:00
27/10/2018,21:30,16.9,96.7,997.291855,0,0,27-Oct-2018 21:30:00
27/10/2018,22:00,17.3,92.9,996.953216,0,NaN,27-Oct-2018 22:00:00
27/10/2018,22:30,17.8,89.3,996.614577,0,NaN,27-Oct-2018 22:30:00
27/10/2018,23:00,18.3,85.9,996.275938,0,NaN,27-Oct-2018 23:00:00
27/10/2018,23:30,17,94.7,995.59866,0,NaN,27-Oct-2018 23:30:00
28/10/2018,00:00,14.5,100,995.260021,0,0.09,28-Oct-2018 00:00:00
28/10/2018,00:30,14.5,99.5,994.921382,0,0.98,28-Oct-2018 00:30:00
28/10/2018,01:00,14.6,98.9,994.921382,0,16.26,28-Oct-2018 01:00:00
28/10/2018,01:30,14.8,97.9,995.260021,0,6.08,28-Oct-2018 01:30:00
28/10/2018,02:00,14.9,96.7,995.260021,0,3.65,28-Oct-2018 02:00:00
28/10/2018,02:00,15.2,94.7,995.260021,0,2.2,28-Oct-2018 02:00:00
28/10/2018,02:30,15.1,95.6,995.260021,0,1.92,28-Oct-2018 02:30:00
28/10/2018,02:30,15.3,93.6,995.260021,0,1.92,28-Oct-2018 02:30:00
28/10/2018,03:00,15.4,92.5,995.59866,0,5.54,28-Oct-2018 03:00:00
28/10/2018,03:30,15.6,91.4,995.59866,0,12.49,28-Oct-2018 03:30:00
28/10/2018,04:00,15.7,90.5,995.59866,0,10.05,28-Oct-2018 04:00:00
28/10/2018,04:30,15.5,91.7,995.59866,0,11.64,28-Oct-2018 04:30:00
28/10/2018,05:00,15.3,93,995.937299,0,20.63,28-Oct-2018 05:00:00
28/10/2018,05:30,15.4,92.4,995.937299,0,10.05,28-Oct-2018 05:30:00
28/10/2018,06:00,15.5,91.6,996.275938,0.8,0.14,28-Oct-2018 06:00:00
28/10/2018,06:30,15.6,90.8,996.614577,7.3,0,28-Oct-2018 06:30:00
28/10/2018,07:00,15.7,90,996.953216,15.4,0,28-Oct-2018 07:00:00
28/10/2018,07:30,14.5,100,996.953216,17.3,0,28-Oct-2018 07:30:00
28/10/2018,08:00,14.5,100,997.291855,22.9,0,28-Oct-2018 08:00:00
28/10/2018,08:30,14.7,98.9,997.291855,37.4,0,28-Oct-2018 08:30:00
28/10/2018,09:00,14.8,97.6,997.291855,46.9,0,28-Oct-2018 09:00:00
28/10/2018,09:30,15,96,997.969133,62.2,0,28-Oct-2018 09:30:00
28/10/2018,10:00,15.3,94.4,997.969133,76.2,0.02,28-Oct-2018 10:00:00
28/10/2018,10:30,14.8,97.6,998.307772,66.7,0.15,28-Oct-2018 10:30:00
28/10/2018,11:00,14.5,99.9,998.307772,68.5,0.5,28-Oct-2018 11:00:00
28/10/2018,11:30,14.8,98.2,998.307772,96.2,2.53,28-Oct-2018 11:30:00
28/10/2018,12:00,15.1,96,998.646411,100.5,6.09,28-Oct-2018 12:00:00
28/10/2018,12:30,15.3,94,998.646411,88.8,3.24,28-Oct-2018 12:30:00
28/10/2018,13:00,15.6,92.1,998.646411,74,0.03,28-Oct-2018 13:00:00
28/10/2018,13:30,15.2,94.7,998.646411,49.1,0.09,28-Oct-2018 13:30:00
28/10/2018,14:00,14.9,97,998.98505,36.1,0.8,28-Oct-2018 14:00:00
28/10/2018,14:30,15,95.8,999.323689,28.4,0.64,28-Oct-2018 14:30:00
28/10/2018,15:00,15.2,94.2,999.662328,18.2,0.21,28-Oct-2018 15:00:00
28/10/2018,15:30,15.3,93,1000.000967,12.2,1.18,28-Oct-2018 15:30:00
28/10/2018,16:00,15.4,92,1000.000967,2.5,1.4,28-Oct-2018 16:00:00
28/10/2018,16:30,15.2,93.5,1000.339606,0,4.53,28-Oct-2018 16:30:00
28/10/2018,17:00,15,95.2,1000.678245,0,4.08,28-Oct-2018 17:00:00
28/10/2018,17:30,14.8,95.7,1001.016884,0,2.21,28-Oct-2018 17:30:00
28/10/2018,18:00,14.8,95.1,1001.016884,0,0.51,28-Oct-2018 18:00:00
28/10/2018,18:30,14.8,94.3,1001.355523,0,0.05,28-Oct-2018 18:30:00
28/10/2018,19:00,14.9,93.7,1001.694162,0,0,28-Oct-2018 19:00:00
28/10/2018,19:30,14.8,94.5,1001.694162,0,0,28-Oct-2018 19:30:00
28/10/2018,20:00,14.5,96.1,1002.032801,0,0,28-Oct-2018 20:00:00
28/10/2018,20:30,14.4,96.8,1002.032801,0,0,28-Oct-2018 20:30:00
28/10/2018,21:00,14.4,96,1002.37144,0,0,28-Oct-2018 21:00:00
28/10/2018,21:30,14.4,95.5,1002.032801,0,0,28-Oct-2018 21:30:00
28/10/2018,22:00,14.4,95,1002.032801,0,0,28-Oct-2018 22:00:00
28/10/2018,22:30,14.4,95.5,1001.694162,0,0,28-Oct-2018 22:30:00
28/10/2018,23:00,14.3,96.4,1001.694162,0,0,28-Oct-2018 23:00:00
28/10/2018,23:30,14.2,97.1,1001.355523,0,0,28-Oct-2018 23:30:00
29/10/2018,00:00,15.1,87.3,1000.339606,0,4.07,29-Oct-2018 00:00:00
29/10/2018,00:30,15.1,87.5,1000.339606,0,10.05,29-Oct-2018 00:30:00
29/10/2018,01:00,15.1,87.2,1000.339606,0,17.29,29-Oct-2018 01:00:00
29/10/2018,01:30,15.1,86.8,999.662328,0,24.33,29-Oct-2018 01:30:00
29/10/2018,02:00,15.2,86.2,999.323689,0,41.16,29-Oct-2018 02:00:00
29/10/2018,02:30,14.6,91.3,998.646411,0,14.3,29-Oct-2018 02:30:00
29/10/2018,03:00,14.2,95,997.969133,0,0.01,29-Oct-2018 03:00:00
29/10/2018,03:30,14.5,93.4,997.630494,0,0,29-Oct-2018 03:30:00
29/10/2018,04:00,14.9,90.7,996.953216,0,0,29-Oct-2018 04:00:00
29/10/2018,04:30,15.4,87.8,996.275938,0,0,29-Oct-2018 04:30:00
29/10/2018,05:00,15.9,84.8,995.59866,0,0,29-Oct-2018 05:00:00
29/10/2018,05:30,15,93,994.921382,0,0,29-Oct-2018 05:30:00
29/10/2018,06:00,14.8,96.3,994.582743,0,0,29-Oct-2018 06:00:00
29/10/2018,06:30,15.5,92.9,993.905465,0,0,29-Oct-2018 06:30:00
29/10/2018,07:00,16.5,87.4,993.566826,1.1,0,29-Oct-2018 07:00:00
29/10/2018,07:30,17.5,82.1,993.566826,17.9,0.02,29-Oct-2018 07:30:00
29/10/2018,08:00,18.5,77.2,993.228187,50.3,0.8,29-Oct-2018 08:00:00
29/10/2018,08:30,16.8,92.8,992.889548,64.7,1.65,29-Oct-2018 08:30:00
29/10/2018,09:00,16.3,98.3,992.889548,105.4,3.65,29-Oct-2018 09:00:00
29/10/2018,09:30,17,94.4,992.550909,234.2,10.82,29-Oct-2018 09:30:00
29/10/2018,10:00,18.1,87.7,991.873631,302.9,2.21,29-Oct-2018 10:00:00
29/10/2018,10:30,19.4,81.2,991.534992,336.4,5.02,29-Oct-2018 10:30:00
29/10/2018,11:00,20.5,75.8,991.196353,360.4,2.53,29-Oct-2018 11:00:00
29/10/2018,11:30,17.8,96.3,990.519075,216.3,4.08,29-Oct-2018 11:30:00
29/10/2018,12:00,17.6,100,989.841797,219.1,3.64,29-Oct-2018 12:00:00
29/10/2018,12:30,18.2,96.3,989.164519,368.6,16.26,29-Oct-2018 12:30:00
29/10/2018,13:00,18.9,91.2,988.82588,339.5,13.38,29-Oct-2018 13:00:00
29/10/2018,13:30,19.7,86.5,987.809963,268.4,4.07,29-Oct-2018 13:30:00
29/10/2018,14:00,20.3,82.8,987.132685,197.1,5.02,29-Oct-2018 14:00:00
29/10/2018,14:30,18.2,100,986.455407,77.2,1.65,29-Oct-2018 14:30:00
29/10/2018,15:00,18.1,100,986.116768,47.6,0.2,29-Oct-2018 15:00:00
29/10/2018,15:30,18,97.3,985.43949,40.2,0.03,29-Oct-2018 15:30:00
29/10/2018,16:00,18,94.6,985.100851,18.7,0.02,29-Oct-2018 16:00:00
29/10/2018,16:30,18,92,985.43949,10,0,29-Oct-2018 16:30:00
29/10/2018,17:00,18,89.6,986.116768,1.4,0,29-Oct-2018 17:00:00
29/10/2018,17:30,16.5,99.9,986.794046,0,0,29-Oct-2018 17:30:00
29/10/2018,18:00,16.5,99.9,987.132685,0,0,29-Oct-2018 18:00:00
29/10/2018,18:30,16.6,97.8,987.471324,0,0,29-Oct-2018 18:30:00
29/10/2018,19:00,16.6,95.4,988.148602,0,0,29-Oct-2018 19:00:00
29/10/2018,19:30,16.7,92.8,989.164519,0,0,29-Oct-2018 19:30:00
29/10/2018,20:00,16.8,90.4,990.180436,0,0,29-Oct-2018 20:00:00
29/10/2018,20:30,16.8,88.1,991.196353,0,0,29-Oct-2018 20:30:00
29/10/2018,21:00,16.8,86.2,992.21227,0,0,29-Oct-2018 21:00:00
29/10/2018,21:30,16.7,84.6,993.228187,0,0,29-Oct-2018 21:30:00
29/10/2018,22:00,16.7,83,994.244104,0,0,29-Oct-2018 22:00:00
29/10/2018,22:30,16.6,81.8,994.582743,0,0,29-Oct-2018 22:30:00
29/10/2018,23:00,16.4,80.9,995.260021,0,0,29-Oct-2018 23:00:00
29/10/2018,23:30,16.3,80.2,995.937299,0,0,29-Oct-2018 23:30:00
30/10/2018,00:00,16.1,79.6,996.614577,0,0,30-Oct-2018 00:00:00
30/10/2018,00:30,16,79.1,997.291855,0,0,30-Oct-2018 00:30:00
30/10/2018,01:00,15.9,78.7,997.969133,0,0,30-Oct-2018 01:00:00
30/10/2018,01:30,15.7,78.4,997.969133,0,0,30-Oct-2018 01:30:00
30/10/2018,02:00,15.6,78.1,998.307772,0,0,30-Oct-2018 02:00:00
30/10/2018,02:30,15.5,77.8,998.646411,0,0,30-Oct-2018 02:30:00
30/10/2018,03:00,15.4,77.5,998.98505,0,NaN,30-Oct-2018 03:00:00
30/10/2018,03:30,15.3,77.3,998.98505,0,NaN,30-Oct-2018 03:30:00
30/10/2018,04:00,15.2,77.1,999.323689,0,NaN,30-Oct-2018 04:00:00
30/10/2018,04:30,15.1,77,999.662328,0,NaN,30-Oct-2018 04:30:00
30/10/2018,05:00,14.9,77.1,1000.000967,0,NaN,30-Oct-2018 05:00:00
30/10/2018,05:30,14.7,77.3,1000.339606,0,NaN,30-Oct-2018 05:30:00
30/10/2018,06:00,14.5,77.5,1000.678245,0,NaN,30-Oct-2018 06:00:00
30/10/2018,06:30,14.3,77.8,1001.355523,0,NaN,30-Oct-2018 06:30:00
30/10/2018,07:00,14.1,78,1001.694162,2.2,NaN,30-Oct-2018 07:00:00
30/10/2018,07:30,14.1,77.3,1002.37144,37.4,NaN,30-Oct-2018 07:30:00
30/10/2018,08:00,14.4,75.4,1003.048718,82.6,NaN,30-Oct-2018 08:00:00
30/10/2018,08:30,14.6,73.4,1003.725996,130.6,NaN,30-Oct-2018 08:30:00
30/10/2018,09:00,14.9,71.5,1004.403274,177,NaN,30-Oct-2018 09:00:00
30/10/2018,09:30,15.1,69.8,1004.741913,218.6,NaN,30-Oct-2018 09:30:00
30/10/2018,10:00,15.3,68,1005.080552,255.7,NaN,30-Oct-2018 10:00:00
30/10/2018,10:30,15.5,66.2,1005.75783,293.5,NaN,30-Oct-2018 10:30:00
30/10/2018,11:00,15.8,64.4,1006.435108,321.9,NaN,30-Oct-2018 11:00:00
30/10/2018,11:30,16,62.7,1006.773747,339.6,NaN,30-Oct-2018 11:30:00
30/10/2018,12:00,16.2,61.2,1007.451025,345.4,NaN,30-Oct-2018 12:00:00
30/10/2018,12:30,16.4,59.8,1007.789664,339.2,NaN,30-Oct-2018 12:30:00
30/10/2018,13:00,16.6,58.6,1008.128303,331.3,NaN,30-Oct-2018 13:00:00
30/10/2018,13:30,16.7,57.6,1008.128303,341.2,NaN,30-Oct-2018 13:30:00
30/10/2018,14:00,16.8,56.6,1008.466942,332.7,NaN,30-Oct-2018 14:00:00
30/10/2018,14:30,16.9,55.8,1008.805581,305.1,NaN,30-Oct-2018 14:30:00
30/10/2018,15:00,16.9,55.2,1009.14422,259.8,NaN,30-Oct-2018 15:00:00
30/10/2018,15:30,16.9,54.8,1009.821498,199.5,NaN,30-Oct-2018 15:30:00
30/10/2018,16:00,16.7,55.2,1010.498776,129.5,NaN,30-Oct-2018 16:00:00
30/10/2018,16:30,16.2,56.2,1010.837415,60.8,NaN,30-Oct-2018 16:30:00
30/10/2018,17:00,15.6,58.1,1011.853332,6.3,NaN,30-Oct-2018 17:00:00
30/10/2018,17:30,14.9,60.5,1012.191971,0,NaN,30-Oct-2018 17:30:00
30/10/2018,18:00,14.3,62.7,1012.869249,0,NaN,30-Oct-2018 18:00:00
30/10/2018,18:30,13.7,64.9,1013.546527,0,NaN,30-Oct-2018 18:30:00
30/10/2018,19:00,13.2,67.1,1014.223805,0,NaN,30-Oct-2018 19:00:00
30/10/2018,19:30,12.7,69.2,1014.562444,0,NaN,30-Oct-2018 19:30:00
30/10/2018,20:00,12.2,71.2,1015.239722,0,NaN,30-Oct-2018 20:00:00
30/10/2018,20:30,11.8,73.1,1015.578361,0,NaN,30-Oct-2018 20:30:00
30/10/2018,21:00,11.5,74.8,1016.255639,0,NaN,30-Oct-2018 21:00:00
30/10/2018,21:30,11.1,76.3,1016.594278,0,NaN,30-Oct-2018 21:30:00
30/10/2018,22:00,10.8,77.6,1016.932917,0,NaN,30-Oct-2018 22:00:00
30/10/2018,22:30,10.5,78.9,1017.271556,0,NaN,30-Oct-2018 22:30:00
30/10/2018,23:00,10.3,79.9,1017.271556,0,NaN,30-Oct-2018 23:00:00
30/10/2018,23:30,10.5,79,1017.610195,0,NaN,30-Oct-2018 23:30:00
31/10/2018,00:00,12.1,73.2,1017.271556,0,0.05,31-Oct-2018 00:00:00
31/10/2018,00:30,11.9,74.2,1017.610195,0,1.18,31-Oct-2018 00:30:00
31/10/2018,01:00,11.7,75.1,1017.948834,0,0.64,31-Oct-2018 01:00:00
31/10/2018,01:30,11.6,75.8,1017.948834,0,6.09,31-Oct-2018 01:30:00
31/10/2018,02:00,11.5,76.2,1017.948834,0,7.27,31-Oct-2018 02:00:00
31/10/2018,02:30,11.5,76.5,1017.948834,0,4.08,31-Oct-2018 02:30:00
31/10/2018,03:00,11.6,76.2,1017.948834,0,11.64,31-Oct-2018 03:00:00
31/10/2018,03:30,11.7,75.6,1017.948834,0,17.29,31-Oct-2018 03:30:00
31/10/2018,04:00,11.9,74.9,1017.948834,0,17.29,31-Oct-2018 04:00:00
31/10/2018,04:30,12,74.2,1017.948834,0,11.65,31-Oct-2018 04:30:00
31/10/2018,05:00,12.1,73.5,1017.948834,0,15.26,31-Oct-2018 05:00:00
31/10/2018,05:30,11.7,77.2,1018.287473,0,4.07,31-Oct-2018 05:30:00
31/10/2018,06:00,11.3,80.9,1018.287473,0,0.14,31-Oct-2018 06:00:00
31/10/2018,06:30,11.4,80.5,1018.626112,0,0,31-Oct-2018 06:30:00
31/10/2018,07:00,11.6,79.4,1018.964751,0.4,0,31-Oct-2018 07:00:00
31/10/2018,07:30,11.8,78.3,1018.964751,11.2,0,31-Oct-2018 07:30:00
31/10/2018,08:00,12,77,1019.30339,25.9,0.06,31-Oct-2018 08:00:00
31/10/2018,08:30,12,78.3,1019.642029,39.2,0.05,31-Oct-2018 08:30:00
31/10/2018,09:00,11.9,79.6,1019.980668,54.1,0,31-Oct-2018 09:00:00
31/10/2018,09:30,12.2,78.3,1019.980668,70.3,0,31-Oct-2018 09:30:00
31/10/2018,10:00,12.5,76.4,1019.980668,80.1,0,31-Oct-2018 10:00:00
31/10/2018,10:30,12.9,74.5,1019.980668,85.4,0,31-Oct-2018 10:30:00
31/10/2018,11:00,13.2,72.8,1020.319307,86.6,0,31-Oct-2018 11:00:00
31/10/2018,11:30,11.9,84.7,1019.980668,66.3,0,31-Oct-2018 11:30:00
